2015 9 7 0.07 -6.07 207.22 32.7 20.1 25.1 45.2 2999.67 -8.1 290.5 53.58
2015 9 6 -1.01 -5.23 194.39 33.3 21.7 25.1 46.8 1902.9 -25.96 161.12 51.98
2015 9 5 -2.06 -5.54 207.61 36.5 22.7 24.7 47.4 2309.07 -28.6 259.05 54.78
2015 9 4 2.12 -3.46 152.97 26.7 17.7 24.7 42.4 1504.97 -48.23 1326.04 51.48
2015 9 3 -1.47 -4.9 204.97 25.8 22.2 23.3 45.5 2488.84 -7.71 533.38 49.16
2015 9 2 -2.06 -6.65 221.61 25.6 22.6 24.3 46.9 3300.25 -1.54 543.29 51.86
2015 9 1 -0.67 -5.27 209 31.3 21.1 24.3 45.4 2263.56 -8.96 1544.54 49.62
2015 8 31 1.84 -2.37 209.41 29.7 18.5 23.5 42 712 -27.99 52.34 52.03
2015 8 30 -2.21 -5.7 263.19 36.5 22.1 25.9 48 2182.39 -18.51 504.79 62.94
2015 8 29 -1.2 -7.17 209.39 24.9 21.5 25.7 47.2 2951.08 -2.34 694.54 50.36
2015 8 28 -1.06 -5.89 219.4 36.5 21.5 24.5 46 2987.25 -12.36 843.92 55.26
2015 8 27 -2.35 -5.51 206.18 35.1 22.7 25.5 48.2 1978.95 -31.9 382.54 55.39
2015 8 26 -2.14 -3.95 207.4 39.7 22.4 25.3 47.7 1334.14 -68.82 3499.22 59.76
2015 8 25 -0.26 -5.32 187.78 32.5 20.1 25.1 45.2 2598.05 -46.14 2950.36 52.39
2015 8 24 -1.04 -5.55 217.19 30.8 21.4 23.7 45.1 2869.84 -3.16 663.35 56.62
2015 8 23 0.15 -4.21 222.59 29.6 20.2 23.3 43.5 2262.59 -14.32 172.94 54.25
2015 8 22 1.46 -1.89 192.81 29.7 18.3 24.3 42.6 852.78 -114.56 97.62 52.37
2015 8 21 0.35 -5.19 188.81 31.3 19.9 24.9 44.8 1941.44 -6.29 416.97 54.65
2015 8 20 -0.05 -3.66 208.18 21.7 20.5 23.1 43.6 2133.31 -16.28 273.74 47.1
2015 8 19 -0.55 -5.18 210.98 26.5 20.7 24.5 45.2 2652.24 -11.69 399.98 51.27
2015 8 18 -1.26 -5.54 215.78 36.3 21.8 23.9 45.7 2779.12 -5.59 1172.71 56.82
2015 8 17 -1.17 -5.34 219.38 34.4 22 23.7 45.7 2482.5 -9.04 2909.33 53.63
2015 8 16 1.03 -5.64 178.01 31.3 19.3 25.3 44.6 2118.1 -11.27 1965.87 53.47
2015 8 15 -2.68 -5.7 220.39 34.8 23.6 25.1 48.7 1940.89 -18.06 1231.26 54.02
2015 8 14 0.81 -5.76 178.58 32.5 19.7 24.7 44.4 2574.06 -17.86 981.42 50.24
2015 8 13 1.04 -3.49 177.38 31.5 19.3 24.3 43.6 1486.77 -40.17 276.06 47.55
2015 8 12 4.89 -3.19 121.8 25.5 14.1 25.1 39.2 1340.58 -70.87 18279.38 41.34
2015 8 11 2.15 -4.75 160.81 30.3 17.9 24.9 42.8 1866.4 -13 4250.73 49.63
2015 8 10 2.18 -2.84 171.21 31.5 17.9 23.9 41.8 1463.94 -42.3 910.39 47.22
2015 8 9 3.98 -1.52 161.61 29.8 16.3 23.3 39.6 872.95 -84.86 24817.14 42.72
2015 8 8 3.84 -2.25 131.19 17.9 15.3 25.3 40.6 724.21 -112.55 1681.67 41.44
2015 8 7 7.53 -4.74 71.61 9.7 9.9 25.9 35.8 2058.15 -87.62 ******** 35.27
2015 8 6 8.97 -5.27 19 9.1 5.1 28.1 33.2 2425 -4.65 1723.75 39.09
2015 8 5 4.45 -6.06 116.79 26.7 14.3 26.3 40.6 2536.42 -16.42 191.79 48.68
2015 8 4 0.93 -4.65 184.2 32.4 19.6 24.3 43.9 1909.01 -18.8 209.35 49.34
2015 8 3 2.15 -4.24 161.78 26.3 17.9 24.9 42.8 1606.77 -42.68 653.67 44.4
2015 8 2 -1.69 -5.12 199.38 27 22.4 25.3 47.7 1509.3 -19.47 159.42 49.93
2015 8 1 1.64 -6.32 132.2 23.1 17.5 27.5 45 2100.1 -49.27 323.49 45.01
2015 7 31 0.86 -6.78 163.61 16.7 18.9 26.9 45.8 2392.59 -24.74 211.44 43.78
2015 7 30 4.24 -6.38 103.19 20.5 13.9 27.9 41.8 1995.29 -80.34 203.96 41.71
2015 7 29 3.33 -4.36 162.18 22.1 16.5 24.5 41 1884.89 -40.13 217.86 41.91
2015 7 28 4.56 -4.85 134.41 17.7 14.5 25.5 40 1866.87 -40.31 196.22 39.63
2015 7 27 5.94 -4.64 126 7.1 12.1 26.1 38.2 1816.26 -62.05 239.29 40.1
2015 7 26 0.88 -3.28 214 33.2 19.9 23.3 43.2 1154.7 -22.4 217.06 58.13
2015 7 25 3.27 -0.78 191.2 31.7 16.7 23.7 40.4 262.42 -140.35 458.86 53.17
2015 7 24 0.18 -4.79 204.59 8.5 20.1 24.7 44.8 1661.61 -16.16 825.57 49.62
2015 7 23 -0.86 -5.08 209 27.7 21.1 24.7 45.8 2150.24 -21.95 25972.95 51.18
2015 7 22 0.49 -2.98 183.99 29.3 19.7 24.3 44 1078.71 -45.65 1805.6 48.44
2015 7 21 0.46 -3.84 190.01 24.8 20.2 24.3 44.5 1051.88 -16.19 1058.85 45.09
2015 7 20 2.09 -2.69 176.18 28.1 18.5 23.5 42 821.37 -52.68 535.34 40.43
2015 7 19 7.71 -4.59 64.58 25.3 10.3 25.3 35.6 2026.39 -7.81 13241.55 42.99
2015 7 18 0.89 -4.89 174.18 31.3 19.7 24.7 44.4 1938.54 -16.97 4345.32 50.39
2015 7 17 4.31 -2.94 129.4 22.7 15.5 24.5 40 1058.94 -55.01 717.79 45.49
2015 7 16 -0.5 -5.21 194.81 32.5 21.5 24.1 45.6 2029.97 -7.84 1372.09 56.38
2015 7 15 0.47 -5.52 160.2 29.1 19.5 26.5 46 1783.01 -20.74 267.12 49.09
2015 7 14 -0.43 -3.42 175.38 31.4 21.4 24.7 46.1 1202.69 -35.27 152.22 48.5
2015 7 13 1.66 -3.75 165.38 19.3 19.1 24.1 43.2 1143.49 -28.25 148.36 40.83
2015 7 12 3.05 -4.68 144.59 26.7 16.9 25.9 42.8 1626.59 -24.23 117.67 40.77
2015 7 11 2.65 -4.45 139.59 16.1 17.3 26.3 43.6 1638.89 -41.82 223.92 37.67
2015 7 10 0.1 -5.66 197.39 30 20.6 25.3 45.9 2966.8 -6.94 589.13 43.55
2015 7 9 0.31 -5.3 192.61 30.9 20.1 26.1 46.2 1927.88 -43.55 1028.22 43.02
2015 7 8 -1.5 -6.47 208.41 26.2 22.8 24.5 47.3 2832.14 -4.81 1186.89 46.66
2015 7 7 -2.79 -7.92 221.21 34.1 23.5 26.5 50 3502.79 -2.12 333.83 50.3
